"TimeStamp","User","App","Location","App context","Accessed Resources","Accessed Resource Locations","Action","AgentName"
"07-Sep-2026 21:12:31","devon.iverson@contoso.com","Copilot for M365 Chat",,"19:997f09fa-5b0c-6c86-d29d-cb3092d4cf0f@thread.v2","","","",""
"07-Sep-2026 21:45:07","taylor.thackeray@contoso.com","PowerPoint","SharePoint Online","https://contoso.sharepoint.com/sites/Finance/Shared Documents/Roadmap.pptx","Roadmap.pptx","https://contoso.sharepoint.com/sites/Finance/Shared Documents/Roadmap.pptx","Read",""
"07-Sep-2026 22:22:28","taylor.holloway@contoso.com","Copilot for M365 Chat",,"19:2c66c202-8d9f-7198-e2cb-f6d71ada1f30@thread.v2","","","",""
"07-Sep-2026 22:34:55","logan.holloway@contoso.com","Copilot for M365 Chat",,"19:b31bd47b-829b-4ce5-5762-c3110df72f9a@thread.v2","Policy Draft.docx","https://contoso.sharepoint.com/sites/Engineering/Shared Documents/Policy Draft.docx","Read",""
"07-Sep-2026 22:41:33","parker.radcliffe@contoso.com","Copilot for M365 Chat",,"19:d527d843-0bf8-3514-ea44-55577a363b55@thread.v2","","","",""
"07-Sep-2026 23:49:35","devon.whitlock@contoso.com","Word","SharePoint Online","https://contoso.sharepoint.com/sites/Engineering/Shared Documents/Proposal.docx","Proposal.docx","https://contoso.sharepoint.com/sites/Engineering/Shared Documents/Proposal.docx","Read",""
"08-Sep-2026 00:55:19","avery.underhill@contoso.com","Copilot for M365 Chat",,"19:e1200f21-8835-058e-6f4c-2b33852886b0@thread.v2","","","",""
"08-Sep-2026 01:02:55","taylor.holloway@contoso.com","Loop","SharePoint Online","https://contoso.sharepoint.com/sites/Sales/Shared Documents/Workspace Notes.loop","","","",""
"08-Sep-2026 01:24:26","skyler.kingsley@contoso.com","Word","OneDrive for Business","https://contoso-my.sharepoint.com/personal/skyler_kingsley_contoso_com/Documents/Project Plan.docx","Project Plan.docx","https://contoso-my.sharepoint.com/personal/skyler_kingsley_contoso_com/Documents/Project Plan.docx","Read",""
"08-Sep-2026 01:38:09","devon.whitlock@contoso.com","Teams","Teams meeting","https://teams.microsoft.com/l/meetup-join/19:meeting_e6487841-aa57-6ce1-912c-cd38f38e3948@thread.v2","","","",""
"08-Sep-2026 01:51:40","emery.northrop@contoso.com","Stream","Stream video player","https://contoso.sharepoint.com/sites/Sales/Shared Documents/Recordings/All Hands.mp4","","","",""
"08-Sep-2026 05:11:06","parker.garrison@contoso.com","Copilot for M365 Chat",,"19:21228ec7-6502-7da1-b560-076a67b01b7a@thread.v2","","","",""
"08-Sep-2026 06:39:47","skyler.sinclair@contoso.com","Teams","Teams Channel","https://teams.microsoft.com/l/message/19:1bc8bf9b-1f57-a8b3-242f-705ec9727f55@thread.tacv2?ctx=channel","","","",""
"08-Sep-2026 07:18:54","blake.prescott@contoso.com","Copilot for M365 Chat",,"19:b01d740f-7cad-1500-9caf-36498fdb8890@thread.v2","","","",""
"08-Sep-2026 11:23:59","reese.calloway@contoso.com","Teams","Teams Channel","https://teams.microsoft.com/l/message/19:d84f20e3-0134-7039-5952-2ccae1c94c54@thread.tacv2?ctx=channel","","","",""
"08-Sep-2026 12:25:48","finley.garrison@contoso.com","Word","OneDrive for Business","https://contoso-my.sharepoint.com/personal/finley_garrison_contoso_com/Documents/Proposal.docx","Proposal.docx","https://contoso-my.sharepoint.com/personal/finley_garrison_contoso_com/Documents/Proposal.docx","Read",""
"08-Sep-2026 13:00:36","parker.northrop@contoso.com","Excel","OneDrive for Business","https://contoso-my.sharepoint.com/personal/parker_northrop_contoso_com/Documents/FY26 Budget.xlsx","FY26 Budget.xlsx","https://contoso-my.sharepoint.com/personal/parker_northrop_contoso_com/Documents/FY26 Budget.xlsx","Read",""
"08-Sep-2026 13:03:02","jordan.ellison@contoso.com","Copilot for M365 Chat",,"19:da9e8b0a-eb9a-40a0-d0f4-20361784e4bd@thread.v2","","","",""
"08-Sep-2026 13:07:29","avery.iverson@contoso.com","Copilot for M365 Chat",,"19:667dce24-a9fd-7493-5da6-9fa398524c8e@thread.v2","","","",""
"08-Sep-2026 14:09:51","robin.garrison@contoso.com","Copilot for M365 Chat",,"19:8b227d93-7430-1578-2132-b9703a85e452@thread.v2","Project Plan.docx","https://contoso.sharepoint.com/sites/Legal/Shared Documents/Project Plan.docx","Read",""
"08-Sep-2026 14:15:33","reese.calloway@contoso.com","Copilot for M365 Chat",,"19:54f3d523-1b16-e2b2-929a-4dc69c366ad6@thread.v2","Forecast.xlsx","https://contoso.sharepoint.com/sites/Finance/Shared Documents/Forecast.xlsx","Read",""
"08-Sep-2026 14:33:02","parker.garrison@contoso.com","Copilot for M365 Chat",,"19:12225bcc-a8e5-cf52-0691-8a1416509469@thread.v2","Policy Draft.docx","https://contoso.sharepoint.com/sites/Finance/Shared Documents/Policy Draft.docx","Read",""
"08-Sep-2026 14:47:45","taylor.thackeray@contoso.com","Excel","OneDrive for Business","https://contoso-my.sharepoint.com/personal/taylor_thackeray_contoso_com/Documents/Expense Summary.xlsx","Expense Summary.xlsx","https://contoso-my.sharepoint.com/personal/taylor_thackeray_contoso_com/Documents/Expense Summary.xlsx","Read",""
"08-Sep-2026 15:08:48","kendall.underhill@contoso.com","Loop","SharePoint Online","https://contoso.sharepoint.com/sites/Executive/Shared Documents/Workspace Notes.loop","","","",""
"08-Sep-2026 15:18:08","taylor.lockwood@contoso.com","Excel","SharePoint Online","https://contoso.sharepoint.com/sites/Sales/Shared Documents/Expense Summary.xlsx","Expense Summary.xlsx","https://contoso.sharepoint.com/sites/Sales/Shared Documents/Expense Summary.xlsx","Read",""
"08-Sep-2026 15:23:05","devon.iverson@contoso.com","Copilot for M365 Chat",,"19:65dddecf-be39-341c-4d71-0b9ab587229c@thread.v2","Quarterly Review.docx","https://contoso.sharepoint.com/sites/Operations/Shared Documents/Quarterly Review.docx","Read",""
"08-Sep-2026 15:23:47","logan.holloway@contoso.com","Copilot for M365 Chat",,"19:ad345b7c-9ed6-759d-65d1-1d8bb29759bd@thread.v2","","","",""
"08-Sep-2026 15:35:09","casey.calloway@contoso.com","Teams","Teams Chat","https://teams.microsoft.com/l/chat/19:21fe9676-1bd7-9126-5c08-2994b2b3b023@unq.gbl.spaces?ctx=chat","","","",""
"08-Sep-2026 15:41:20","robin.lockwood@contoso.com","PowerPoint","OneDrive for Business","https://contoso-my.sharepoint.com/personal/robin_lockwood_contoso_com/Documents/Status Update.pptx","Status Update.pptx","https://contoso-my.sharepoint.com/personal/robin_lockwood_contoso_com/Documents/Status Update.pptx","Read",""
"08-Sep-2026 15:54:30","avery.underhill@contoso.com","Word","SharePoint Online","https://contoso.sharepoint.com/sites/Finance/Shared Documents/Meeting Notes.docx","Meeting Notes.docx","https://contoso.sharepoint.com/sites/Finance/Shared Documents/Meeting Notes.docx","Read",""
"08-Sep-2026 16:10:54","sawyer.whitlock@contoso.com","Copilot for M365 Chat",,"19:5745f8c7-b804-87a4-f809-0c798b2d64a9@thread.v2","","","",""
"08-Sep-2026 16:13:26","taylor.lockwood@contoso.com","Teams","Teams Channel","https://teams.microsoft.com/l/message/19:e0b4233b-e7d8-059d-a388-da0b48263a0b@thread.tacv2?ctx=channel","","","",""
"08-Sep-2026 16:17:55","finley.oakley@contoso.com","Teams","Teams Chat","https://teams.microsoft.com/l/chat/19:79c4cbdc-c5e3-8ecd-327e-f6e07fd84e38@unq.gbl.spaces?ctx=chat","","","",""
"08-Sep-2026 16:25:32","parker.northrop@contoso.com","Copilot for M365 Chat",,"19:da7bf6aa-83a8-b0f7-5a6b-9613ba0fd9f6@thread.v2","","","",""
"08-Sep-2026 16:32:29","parker.radcliffe@contoso.com","Copilot for M365 Chat",,"19:bcce29a5-4798-4867-0e70-4e19a2af67bd@thread.v2","","","",""
"08-Sep-2026 16:36:22","skyler.sinclair@contoso.com","Copilot for M365 Chat",,"19:0476abf6-8bc2-e20e-dc44-2f30921946d8@thread.v2","Proposal.docx","https://contoso.sharepoint.com/sites/Operations/Shared Documents/Proposal.docx","Read",""
"08-Sep-2026 16:38:03","reese.calloway@contoso.com","Copilot for M365 Chat",,"19:db00a60c-fe29-df87-793e-a6ba01e248c5@thread.v2","","","",""
"08-Sep-2026 16:43:12","taylor.thackeray@contoso.com","Teams","Teams Chat","https://teams.microsoft.com/l/chat/19:e53503a3-5877-78c3-35cd-1f840e11c4c1@unq.gbl.spaces?ctx=chat","","","",""
"08-Sep-2026 16:58:01","rowan.lockwood@contoso.com","Copilot for M365 Chat",,"19:3cd1d617-819c-3adf-5022-2908336841ca@thread.v2","Expense Summary.xlsx","https://contoso.sharepoint.com/sites/Engineering/Shared Documents/Expense Summary.xlsx","Read",""
"08-Sep-2026 17:13:51","skyler.ellison@contoso.com","Copilot for M365 Chat",,"19:55e42fec-a432-52d7-8ecf-4c687d4bb2d4@thread.v2","Proposal.docx","https://contoso.sharepoint.com/sites/Sales/Shared Documents/Proposal.docx","Read",""
"08-Sep-2026 17:27:11","skyler.ellison@contoso.com","Teams","Teams meeting","https://teams.microsoft.com/l/meetup-join/19:meeting_02f1ef9e-bec6-4484-ad8d-e25f1293f2b4@thread.v2","","","",""
"08-Sep-2026 17:34:34","reese.calloway@contoso.com","Copilot for M365 Chat",,"19:a81a3bb8-2b90-4f5b-7e6d-15746b6b103b@thread.v2","","","",""
"08-Sep-2026 17:53:52","finley.garrison@contoso.com","Teams","Teams meeting","https://teams.microsoft.com/l/meetup-join/19:meeting_a1b32aa8-02e2-a4db-8a90-9606fbeb907c@thread.v2","","","",""
"08-Sep-2026 17:54:11","logan.holloway@contoso.com","Excel","SharePoint Online","https://contoso.sharepoint.com/sites/Engineering/Shared Documents/FY26 Budget.xlsx","FY26 Budget.xlsx","https://contoso.sharepoint.com/sites/Engineering/Shared Documents/FY26 Budget.xlsx","Read",""
"08-Sep-2026 18:15:17","robin.garrison@contoso.com","Copilot Studio Agent",,"19:3ed389c4-c6e4-c42e-e221-2edd04de46d1@thread.v2","","","","benefitsHelper"
"08-Sep-2026 18:17:24","logan.holloway@contoso.com","Copilot Studio Agent",,"19:0b548682-dbf6-bbe0-67b0-125c9b2b4b5b@thread.v2","","","","travelPolicy"
"08-Sep-2026 18:40:23","taylor.holloway@contoso.com","PowerPoint","SharePoint Online","https://contoso.sharepoint.com/sites/Sales/Shared Documents/Status Update.pptx","Status Update.pptx","https://contoso.sharepoint.com/sites/Sales/Shared Documents/Status Update.pptx","Read",""
"08-Sep-2026 18:44:59","devon.whitlock@contoso.com","Copilot for M365 Chat",,"19:8e0b4df4-b42a-cf86-38cb-bc29f654f8cc@thread.v2","","","",""
"08-Sep-2026 18:57:27","parker.radcliffe@contoso.com","Copilot for M365 Chat",,"19:81d70cd9-8a2e-11d0-3a17-97d782a48d8f@thread.v2","Policy Draft.docx","https://contoso.sharepoint.com/sites/Legal/Shared Documents/Policy Draft.docx","Read",""
"08-Sep-2026 20:16:02","taylor.thackeray@contoso.com","Copilot for M365 Chat",,"19:2300440c-f1a6-6e16-9294-18c965157c65@thread.v2","","","",""
"08-Sep-2026 20:26:48","robin.lockwood@contoso.com","Excel","SharePoint Online","https://contoso.sharepoint.com/sites/Operations/Shared Documents/FY26 Budget.xlsx","FY26 Budget.xlsx","https://contoso.sharepoint.com/sites/Operations/Shared Documents/FY26 Budget.xlsx","Read",""
"08-Sep-2026 20:57:56","finley.garrison@contoso.com","Copilot for M365 Chat",,"19:fff463d7-45dd-9982-226d-63e7f894b7eb@thread.v2","","","",""
"08-Sep-2026 21:13:44","skyler.ellison@contoso.com","Copilot for M365 Chat",,"19:64e0c2de-a8bb-64db-85d4-f81db4898846@thread.v2","","","",""
"08-Sep-2026 21:19:08","skyler.sinclair@contoso.com","Outlook",,"19:d9068bf4-1230-1016-7af0-b7d7711c25bb@thread.v2","","","",""
"08-Sep-2026 21:22:42","parker.northrop@contoso.com","PowerPoint","SharePoint Online","https://contoso.sharepoint.com/sites/Engineering/Shared Documents/Kickoff Deck.pptx","Kickoff Deck.pptx","https://contoso.sharepoint.com/sites/Engineering/Shared Documents/Kickoff Deck.pptx","Read",""
"08-Sep-2026 21:54:18","taylor.holloway@contoso.com","Word","OneDrive for Business","https://contoso-my.sharepoint.com/personal/taylor_holloway_contoso_com/Documents/Proposal.docx","Proposal.docx","https://contoso-my.sharepoint.com/personal/taylor_holloway_contoso_com/Documents/Proposal.docx","Read",""
"08-Sep-2026 22:13:50","logan.holloway@contoso.com","Teams","Teams Chat","https://teams.microsoft.com/l/chat/19:906fcb21-071d-28a9-5a42-f2d62cc821f2@unq.gbl.spaces?ctx=chat","","","",""
"08-Sep-2026 22:37:43","avery.underhill@contoso.com","Copilot for M365 Chat",,"19:71fb191f-8256-1dc5-09c2-112ff6ff79aa@thread.v2","Expense Summary.xlsx","https://contoso.sharepoint.com/sites/Finance/Shared Documents/Expense Summary.xlsx","Read",""
"09-Sep-2026 07:36:14","parker.radcliffe@contoso.com","Copilot for M365 Chat",,"19:8487f4c0-83b8-4dff-1e82-75ec65d6ff35@thread.v2","","","",""
"09-Sep-2026 08:34:23","parker.northrop@contoso.com","Copilot for M365 Chat",,"19:9ca39ba6-e450-1c5b-4389-93926830d44b@thread.v2","","","",""
"09-Sep-2026 08:43:13","parker.garrison@contoso.com","Copilot for M365 Chat",,"19:f500e331-553d-dfee-2694-a2814b57e668@thread.v2","","","",""
"09-Sep-2026 08:53:56","taylor.thackeray@contoso.com","Outlook",,"19:29a06c48-0c8d-a241-1fc6-6885d7635343@thread.v2","","","",""
"09-Sep-2026 09:53:05","skyler.ellison@contoso.com","PowerPoint","SharePoint Online","https://contoso.sharepoint.com/sites/Sales/Shared Documents/Customer Briefing.pptx","Customer Briefing.pptx","https://contoso.sharepoint.com/sites/Sales/Shared Documents/Customer Briefing.pptx","Read",""
"09-Sep-2026 12:44:38","skyler.sinclair@contoso.com","PowerPoint","SharePoint Online","https://contoso.sharepoint.com/sites/Operations/Shared Documents/Kickoff Deck.pptx","Kickoff Deck.pptx","https://contoso.sharepoint.com/sites/Operations/Shared Documents/Kickoff Deck.pptx","Read",""
"09-Sep-2026 13:07:53","reese.calloway@contoso.com","PowerPoint","SharePoint Online","https://contoso.sharepoint.com/sites/Finance/Shared Documents/Town Hall.pptx","Town Hall.pptx","https://contoso.sharepoint.com/sites/Finance/Shared Documents/Town Hall.pptx","Read",""
"09-Sep-2026 13:12:13","skyler.sinclair@contoso.com","PowerPoint","SharePoint Online","https://contoso.sharepoint.com/sites/Operations/Shared Documents/Status Update.pptx","Status Update.pptx","https://contoso.sharepoint.com/sites/Operations/Shared Documents/Status Update.pptx","Read",""
"09-Sep-2026 13:34:55","jordan.ellison@contoso.com","Copilot for M365 Chat",,"19:46179522-1726-3153-b329-06b0cf733124@thread.v2","Quarterly Review.docx","https://contoso.sharepoint.com/sites/Sales/Shared Documents/Quarterly Review.docx","Read",""
"09-Sep-2026 13:40:26","morgan.holloway@contoso.com","Copilot for M365 Chat",,"19:f8744c3b-d5d0-a60e-f28c-ae215c155237@thread.v2","Town Hall.pptx","https://contoso.sharepoint.com/sites/Sales/Shared Documents/Town Hall.pptx","Read",""
"09-Sep-2026 13:45:58","finley.garrison@contoso.com","Loop","SharePoint Online","https://contoso.sharepoint.com/sites/Operations/Shared Documents/Workspace Notes.loop","","","",""
"09-Sep-2026 14:06:15","avery.iverson@contoso.com","Copilot for M365 Chat",,"19:9414c6c4-b6ef-3369-ca8c-52102ab7c74e@thread.v2","","","",""
"09-Sep-2026 14:17:45","parker.garrison@contoso.com","Teams","Teams meeting","https://teams.microsoft.com/l/meetup-join/19:meeting_037a974a-999f-eadd-a3ee-66539e45b3fd@thread.v2","","","",""
"09-Sep-2026 14:20:28","logan.holloway@contoso.com","Teams","Teams meeting","https://teams.microsoft.com/l/meetup-join/19:meeting_a447d7b6-579e-3875-1dea-3a62065e66b0@thread.v2","","","",""
"09-Sep-2026 14:23:29","taylor.thackeray@contoso.com","Outlook",,"19:838b513e-87b3-ea8b-fa84-a3a22cd267d3@thread.v2","","","",""
"09-Sep-2026 14:31:06","parker.northrop@contoso.com","PowerPoint","SharePoint Online","https://contoso.sharepoint.com/sites/Engineering/Shared Documents/Roadmap.pptx","Roadmap.pptx","https://contoso.sharepoint.com/sites/Engineering/Shared Documents/Roadmap.pptx","Read",""
"09-Sep-2026 14:41:52","parker.radcliffe@contoso.com","Word","SharePoint Online","https://contoso.sharepoint.com/sites/Legal/Shared Documents/Quarterly Review.docx","Quarterly Review.docx","https://contoso.sharepoint.com/sites/Legal/Shared Documents/Quarterly Review.docx","Read",""
"09-Sep-2026 14:59:30","taylor.holloway@contoso.com","Teams","Teams Channel","https://teams.microsoft.com/l/message/19:5349f16d-7643-769d-5692-a67d9d6eebde@thread.tacv2?ctx=channel","","","",""
"09-Sep-2026 15:03:07","logan.holloway@contoso.com","Teams","Teams Chat","https://teams.microsoft.com/l/chat/19:df6793b1-4b4f-7bb5-0cc9-b8c19855eb85@unq.gbl.spaces?ctx=chat","","","",""
"09-Sep-2026 15:03:47","blake.prescott@contoso.com","Copilot for M365 Chat",,"19:323b972e-8bf5-d237-aa2f-cb35475d97dd@thread.v2","Forecast.xlsx","https://contoso.sharepoint.com/sites/Operations/Shared Documents/Forecast.xlsx","Read",""
"09-Sep-2026 15:12:45","emery.northrop@contoso.com","Copilot for M365 Chat",,"19:bc321ab8-2382-9261-d443-dd2adee189ae@thread.v2","Pipeline Tracker.xlsx","https://contoso.sharepoint.com/sites/Sales/Shared Documents/Pipeline Tracker.xlsx","Read",""
"09-Sep-2026 15:15:07","taylor.holloway@contoso.com","Loop","SharePoint Online","https://contoso.sharepoint.com/sites/Sales/Shared Documents/Workspace Notes.loop","","","",""
"09-Sep-2026 15:18:37","finley.garrison@contoso.com","Outlook",,"19:532fd99a-8e03-4fb5-fa28-4de912bd674c@thread.v2","","","",""
"09-Sep-2026 15:39:51","reese.calloway@contoso.com","Copilot Studio Agent",,"19:867335b1-6613-ca5c-bbf6-962e546de74c@thread.v2","","","","travelPolicy"
"09-Sep-2026 15:41:24","reese.calloway@contoso.com","Copilot for M365 Chat",,"19:a683f511-2d3c-12ad-326a-b136b2161a14@thread.v2","","","",""
"09-Sep-2026 15:41:35","avery.underhill@contoso.com","Copilot Studio Agent",,"19:dcf5298a-467e-3cb7-94cb-5dcd25d24ef4@thread.v2","","","","itHelpdesk"
"09-Sep-2026 16:02:35","skyler.sinclair@contoso.com","Copilot Studio Agent",,"19:2ad6f828-38be-ffd0-7832-b9a747e35dbe@thread.v2","","","","benefitsHelper"
"09-Sep-2026 16:29:39","parker.draper@contoso.com","Teams","Teams Chat","https://teams.microsoft.com/l/chat/19:d2533d7c-9128-6402-7ffd-c6d54e042e7d@unq.gbl.spaces?ctx=chat","","","",""
"09-Sep-2026 16:36:10","robin.garrison@contoso.com","Copilot for M365 Chat",,"19:b9e2ccab-818a-95d9-e33b-c79cc29f8c54@thread.v2","Proposal.docx","https://contoso.sharepoint.com/sites/Legal/Shared Documents/Proposal.docx","Read",""
"09-Sep-2026 16:45:43","rowan.lockwood@contoso.com","Teams","Teams Chat","https://teams.microsoft.com/l/chat/19:20ef020d-5b1f-af16-6609-a6f4712f0e4e@unq.gbl.spaces?ctx=chat","","","",""
"09-Sep-2026 16:46:17","avery.underhill@contoso.com","Word","OneDrive for Business","https://contoso-my.sharepoint.com/personal/avery_underhill_contoso_com/Documents/Policy Draft.docx","Policy Draft.docx","https://contoso-my.sharepoint.com/personal/avery_underhill_contoso_com/Documents/Policy Draft.docx","Read",""
"09-Sep-2026 16:47:08","robin.lockwood@contoso.com","Copilot for M365 Chat",,"19:654a1e8b-ccf3-cd01-cf23-9f42e6db46a0@thread.v2","Quarterly Review.docx","https://contoso.sharepoint.com/sites/Operations/Shared Documents/Quarterly Review.docx","Read",""
"09-Sep-2026 16:51:55","logan.holloway@contoso.com","Copilot for M365 Chat",,"19:5c255b2b-1400-7398-6dd6-6d7142897b6b@thread.v2","","","",""
"09-Sep-2026 17:04:52","taylor.lockwood@contoso.com","Teams","Teams meeting","https://teams.microsoft.com/l/meetup-join/19:meeting_b48f1fde-9630-cb48-0022-c21d885e8a36@thread.v2","","","",""
"09-Sep-2026 17:09:18","casey.calloway@contoso.com","Word","SharePoint Online","https://contoso.sharepoint.com/sites/Legal/Shared Documents/Meeting Notes.docx","Meeting Notes.docx","https://contoso.sharepoint.com/sites/Legal/Shared Documents/Meeting Notes.docx","Read",""
"09-Sep-2026 17:20:41","skyler.ellison@contoso.com","Whiteboard",,"19:0a26dfbd-a6c0-d01d-217b-4f460bb2d976@thread.v2","","","",""
"09-Sep-2026 17:20:46","logan.holloway@contoso.com","Outlook",,"19:3e587b1c-e254-9f39-0b4c-3f7b898a2f84@thread.v2","","","",""
"09-Sep-2026 17:46:44","parker.northrop@contoso.com","Word","SharePoint Online","https://contoso.sharepoint.com/sites/Engineering/Shared Documents/Meeting Notes.docx","Meeting Notes.docx","https://contoso.sharepoint.com/sites/Engineering/Shared Documents/Meeting Notes.docx","Read",""
"09-Sep-2026 18:23:55","finley.oakley@contoso.com","PowerPoint","OneDrive for Business","https://contoso-my.sharepoint.com/personal/finley_oakley_contoso_com/Documents/Kickoff Deck.pptx","Kickoff Deck.pptx","https://contoso-my.sharepoint.com/personal/finley_oakley_contoso_com/Documents/Kickoff Deck.pptx","Read",""
"09-Sep-2026 19:17:22","devon.whitlock@contoso.com","Teams","Teams Channel","https://teams.microsoft.com/l/message/19:972168f9-e7f1-59b8-f7df-7abce98d4434@thread.tacv2?ctx=channel","","","",""
"09-Sep-2026 19:45:05","avery.underhill@contoso.com","Copilot for M365 Chat",,"19:5eefa93a-5662-0aa9-7ff3-7bde67f7bbc1@thread.v2","Quarterly Review.docx","https://contoso.sharepoint.com/sites/Finance/Shared Documents/Quarterly Review.docx","Read",""
"09-Sep-2026 20:01:04","taylor.holloway@contoso.com","Teams","Teams Channel","https://teams.microsoft.com/l/message/19:5d824b87-9cba-b481-86ee-e93e5495b2f0@thread.tacv2?ctx=channel","","","",""
"09-Sep-2026 20:31:48","skyler.ellison@contoso.com","Teams","Teams Chat","https://teams.microsoft.com/l/chat/19:dd122082-2b75-7f23-81a4-2e47f0bd6f26@unq.gbl.spaces?ctx=chat","","","",""
"09-Sep-2026 20:58:51","robin.lockwood@contoso.com","Copilot for M365 Chat",,"19:2b296789-3e2f-422e-ce1e-61800ebbe5ed@thread.v2","","","",""
"09-Sep-2026 21:18:52","reese.calloway@contoso.com","Outlook",,"19:5d30ff37-7767-fc38-0926-bcb2cd4ae5b9@thread.v2","","","",""
"09-Sep-2026 21:49:52","taylor.lockwood@contoso.com","Teams","Teams meeting","https://teams.microsoft.com/l/meetup-join/19:meeting_bdc114fc-7c09-1d53-4bbb-f3b21dc207c0@thread.v2","","","",""
"09-Sep-2026 21:52:48","taylor.thackeray@contoso.com","Outlook",,"19:73e8d29a-1ae8-fe6b-3fb2-fea60d6e28fd@thread.v2","","","",""
"09-Sep-2026 22:04:23","finley.garrison@contoso.com","PowerPoint","OneDrive for Business","https://contoso-my.sharepoint.com/personal/finley_garrison_contoso_com/Documents/Kickoff Deck.pptx","Kickoff Deck.pptx","https://contoso-my.sharepoint.com/personal/finley_garrison_contoso_com/Documents/Kickoff Deck.pptx","Read",""
"09-Sep-2026 23:26:30","emery.northrop@contoso.com","Outlook",,"19:05de46ab-5a33-96b6-8909-a3925e2cf45a@thread.v2","","","",""
"10-Sep-2026 00:04:45","kendall.underhill@contoso.com","Teams","Teams meeting","https://teams.microsoft.com/l/meetup-join/19:meeting_e911cd60-8ad4-38be-398a-93bf83310b72@thread.v2","","","",""
"10-Sep-2026 00:54:42","parker.radcliffe@contoso.com","PowerPoint","OneDrive for Business","https://contoso-my.sharepoint.com/personal/parker_radcliffe_contoso_com/Documents/Roadmap.pptx","Roadmap.pptx","https://contoso-my.sharepoint.com/personal/parker_radcliffe_contoso_com/Documents/Roadmap.pptx","Read",""
"10-Sep-2026 10:00:23","parker.radcliffe@contoso.com","Copilot for M365 Chat",,"19:1dcc7fb7-c254-e260-310c-ac6bd6034b3e@thread.v2","","","",""
"10-Sep-2026 10:07:54","finley.garrison@contoso.com","Copilot for M365 Chat",,"19:60f9a2b6-a66d-fcba-36f4-d85bcebc1a11@thread.v2","","","",""
"10-Sep-2026 11:04:52","taylor.lockwood@contoso.com","Teams","Teams meeting","https://teams.microsoft.com/l/meetup-join/19:meeting_ad51cffd-b0e0-34eb-b5cf-672f35737dc0@thread.v2","","","",""
"10-Sep-2026 11:37:35","skyler.sinclair@contoso.com","Copilot for M365 Chat",,"19:daf8731b-68ef-9780-99c7-187741b6366c@thread.v2","Project Plan.docx","https://contoso.sharepoint.com/sites/Operations/Shared Documents/Project Plan.docx","Read",""
"10-Sep-2026 12:04:14","skyler.sinclair@contoso.com","Copilot for M365 Chat",,"19:36bc6ed2-8646-b72b-caf5-8576a03d88ec@thread.v2","Project Plan.docx","https://contoso.sharepoint.com/sites/Operations/Shared Documents/Project Plan.docx","Read",""
"10-Sep-2026 12:06:11","blake.prescott@contoso.com","Stream","Stream video player","https://contoso.sharepoint.com/sites/Operations/Shared Documents/Recordings/All Hands.mp4","","","",""
"10-Sep-2026 12:11:55","finley.garrison@contoso.com","Teams","Teams Chat","https://teams.microsoft.com/l/chat/19:58f23087-5226-3e49-6b97-c336325cbe5e@unq.gbl.spaces?ctx=chat","","","",""
"10-Sep-2026 13:24:48","parker.garrison@contoso.com","Copilot for M365 Chat",,"19:b4f3fee8-e150-ad68-897f-4a618c7604d8@thread.v2","","","",""
"10-Sep-2026 13:27:47","skyler.ellison@contoso.com","Outlook",,"19:55d2775e-2001-9ca4-d1b2-bee9d86c22ea@thread.v2","","","",""
"10-Sep-2026 14:01:49","finley.garrison@contoso.com","Outlook",,"19:ea2ded63-4b0e-bf81-c27e-a5d898c70ddb@thread.v2","","","",""
"10-Sep-2026 14:28:46","logan.holloway@contoso.com","Word","SharePoint Online","https://contoso.sharepoint.com/sites/Engineering/Shared Documents/Meeting Notes.docx","Meeting Notes.docx","https://contoso.sharepoint.com/sites/Engineering/Shared Documents/Meeting Notes.docx","Read",""
"10-Sep-2026 14:35:27","taylor.holloway@contoso.com","Outlook",,"19:4ea7132b-ee97-86aa-9f70-c6fd4ca9a626@thread.v2","","","",""
"10-Sep-2026 14:41:29","skyler.ellison@contoso.com","Teams","Teams meeting","https://teams.microsoft.com/l/meetup-join/19:meeting_750bef36-b086-b771-bde2-eaa144e4fbbc@thread.v2","","","",""
"10-Sep-2026 14:44:04","avery.underhill@contoso.com","Outlook",,"19:233280d3-84d6-abdf-4a67-40256ae1755e@thread.v2","","","",""
"10-Sep-2026 14:50:04","avery.underhill@contoso.com","Teams","Teams Channel","https://teams.microsoft.com/l/message/19:2b72c791-0d0b-663c-7610-44c6a0cb718e@thread.tacv2?ctx=channel","","","",""
"10-Sep-2026 14:51:45","reese.calloway@contoso.com","Word","OneDrive for Business","https://contoso-my.sharepoint.com/personal/reese_calloway_contoso_com/Documents/Quarterly Review.docx","Quarterly Review.docx","https://contoso-my.sharepoint.com/personal/reese_calloway_contoso_com/Documents/Quarterly Review.docx","Read",""
"10-Sep-2026 14:54:24","parker.northrop@contoso.com","Teams","Teams meeting","https://teams.microsoft.com/l/meetup-join/19:meeting_16beb9c9-a2d7-1db4-9265-2f749e656aff@thread.v2","","","",""
"10-Sep-2026 14:59:54","taylor.holloway@contoso.com","Teams","Teams Chat","https://teams.microsoft.com/l/chat/19:c05ce3ef-3260-ac69-b64e-c2e64c6074f0@unq.gbl.spaces?ctx=chat","","","",""
